Operon type	Target	AssemblyId	Gene direction	Gene start	Gene end	Relative gene start	Relative gene end	Protein family code	EntrzID	Protein name	Superkingdom	Phylum	Class	Order	Genus	Species
Type	CBL06223.1	GCA_000209975.1	+	998337	998543	561	767	0	CBL06221.1	Protein of unknown function (DUF2869).	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Megamonas	Megamonas hypermegale ART12/1
Type	CBL06223.1	GCA_000209975.1	+	997844	998365	739	1260	64	CBL06220.1	16S rRNA processing protein RimM	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Megamonas	Megamonas hypermegale ART12/1
Type	CBL06223.1	GCA_000209975.1	+	997101	997808	1296	2003	63	CBL06219.1	tRNA (Guanine37-N(1)-) methyltransferase	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Megamonas	Megamonas hypermegale ART12/1

Type	WP_070710341.1	GCF_001815515.1	+	94553	95668	-3142	-2027	99	WP_070710340.1	signal recognition particle-docking protein FtsY	Bacteria	Firmicutes	Bacilli	Bacillales	Nosocomiicoccus	Nosocomiicoccus sp. HMSC059G07
Type	WP_070710341.1	GCF_001815515.1	+	95646	95978	-2049	-1717	61	WP_144265443.1	putative DNA-binding protein	Bacteria	Firmicutes	Bacilli	Bacillales	Nosocomiicoccus	Nosocomiicoccus sp. HMSC059G07
Type	WP_070710341.1	GCF_001815515.1	+	95990	97336	-1705	-359	99	WP_070457661.1	signal recognition particle protein	Bacteria	Firmicutes	Bacilli	Bacillales	Nosocomiicoccus	Nosocomiicoccus sp. HMSC059G07
Type	WP_070710341.1	GCF_001815515.1	+	97421	97693	-274	-2	109	WP_040929193.1	30S ribosomal protein S16	Bacteria	Firmicutes	Bacilli	Bacillales	Nosocomiicoccus	Nosocomiicoccus sp. HMSC059G07
Type	WP_070710341.1	GCF_001815515.1	+	97696	97923	1	228	112	WP_070710341.1	KH domain-containing protein	Bacteria	Firmicutes	Bacilli	Bacillales	Nosocomiicoccus	Nosocomiicoccus sp. HMSC059G07
Type	WP_070710341.1	GCF_001815515.1	+	97971	98459	276	764	64	WP_040929191.1	ribosome maturation factor RimM	Bacteria	Firmicutes	Bacilli	Bacillales	Nosocomiicoccus	Nosocomiicoccus sp. HMSC059G07
Type	WP_070710341.1	GCF_001815515.1	+	98456	99127	761	1432	63	WP_070710342.1	tRNA (guanosine(37)-N1)-methyltransferase TrmD	Bacteria	Firmicutes	Bacilli	Bacillales	Nosocomiicoccus	Nosocomiicoccus sp. HMSC059G07
Type	WP_070710341.1	GCF_001815515.1	+	99242	99595	1547	1900	60	WP_040929189.1	50S ribosomal protein L19	Bacteria	Firmicutes	Bacilli	Bacillales	Nosocomiicoccus	Nosocomiicoccus sp. HMSC059G07
Type	WP_070710341.1	GCF_001815515.1	-	99761	99913	2066	2218	0	WP_168165522.1	hypothetical protein	Bacteria	Firmicutes	Bacilli	Bacillales	Nosocomiicoccus	Nosocomiicoccus sp. HMSC059G07

Type	KAF0152635.1	GCA_009773205.1	+	139864	141411	-4300	-2753	11	KAF0152639.1	F0F1 ATP synthase subunit alpha	Bacteria	Ignavibacteriae	Ignavibacteria	Ignavibacteria_na	Ignavibacteria	Ignavibacteria bacterium
Type	KAF0152635.1	GCA_009773205.1	+	138973	139854	-2743	-1862	10	KAF0152638.1	F0F1 ATP synthase subunit gamma	Bacteria	Ignavibacteriae	Ignavibacteria	Ignavibacteria_na	Ignavibacteria	Ignavibacteria bacterium
Type	KAF0152635.1	GCA_009773205.1	+	137639	138919	-1808	-528	99	KAF0152637.1	signal recognition particle protein	Bacteria	Ignavibacteriae	Ignavibacteria	Ignavibacteria_na	Ignavibacteria	Ignavibacteria bacterium
Type	KAF0152635.1	GCA_009773205.1	+	137196	137612	-501	-85	109	KAF0152636.1	30S ribosomal protein S16	Bacteria	Ignavibacteriae	Ignavibacteria	Ignavibacteria_na	Ignavibacteria	Ignavibacteria bacterium
Type	KAF0152635.1	GCA_009773205.1	+	136877	137110	1	234	112	KAF0152635.1	nucleic acid binding protein	Bacteria	Ignavibacteriae	Ignavibacteria	Ignavibacteria_na	Ignavibacteria	Ignavibacteria bacterium
Type	KAF0152635.1	GCA_009773205.1	+	136349	136867	244	762	64	KAF0152634.1	16S rRNA processing protein RimM	Bacteria	Ignavibacteriae	Ignavibacteria	Ignavibacteria_na	Ignavibacteria	Ignavibacteria bacterium
Type	KAF0152635.1	GCA_009773205.1	+	135679	136359	752	1432	63	KAF0152633.1	tRNA (guanine-N1)-methyltransferase	Bacteria	Ignavibacteriae	Ignavibacteria	Ignavibacteria_na	Ignavibacteria	Ignavibacteria bacterium
Type	KAF0152635.1	GCA_009773205.1	+	135325	135672	1439	1786	60	KAF0152632.1	50S ribosomal protein L19	Bacteria	Ignavibacteriae	Ignavibacteria	Ignavibacteria_na	Ignavibacteria	Ignavibacteria bacterium
Type	KAF0152635.1	GCA_009773205.1	+	134499	135257	1854	2612	9	KAF0152631.1	hypothetical protein	Bacteria	Ignavibacteriae	Ignavibacteria	Ignavibacteria_na	Ignavibacteria	Ignavibacteria bacterium

Type	WP_093393933.1	GCF_900114975.1	+	286803	287375	-3038	-2466	0	WP_093393927.1	archaemetzincin	Bacteria	Proteobacteria	Deltaproteobacteria	Syntrophobacterales	Thermodesulforhabdus	Thermodesulforhabdus norvegica
Type	WP_093393933.1	GCF_900114975.1	+	287459	288661	-2382	-1180	0	WP_177193527.1	hypothetical protein	Bacteria	Proteobacteria	Deltaproteobacteria	Syntrophobacterales	Thermodesulforhabdus	Thermodesulforhabdus norvegica
Type	WP_093393933.1	GCF_900114975.1	+	288631	289488	-1210	-353	6	WP_177193528.1	sugar phosphate isomerase/epimerase	Bacteria	Proteobacteria	Deltaproteobacteria	Syntrophobacterales	Thermodesulforhabdus	Thermodesulforhabdus norvegica
Type	WP_093393933.1	GCF_900114975.1	+	289525	289845	-316	4	5	WP_093393931.1	MTH1187 family thiamine-binding protein	Bacteria	Proteobacteria	Deltaproteobacteria	Syntrophobacterales	Thermodesulforhabdus	Thermodesulforhabdus norvegica
Type	WP_093393933.1	GCF_900114975.1	+	289842	290096	1	255	112	WP_093393933.1	KH domain-containing protein	Bacteria	Proteobacteria	Deltaproteobacteria	Syntrophobacterales	Thermodesulforhabdus	Thermodesulforhabdus norvegica
Type	WP_093393933.1	GCF_900114975.1	+	290112	292580	271	2739	4	WP_093393934.1	ATP-binding protein	Bacteria	Proteobacteria	Deltaproteobacteria	Syntrophobacterales	Thermodesulforhabdus	Thermodesulforhabdus norvegica
Type	WP_093393933.1	GCF_900114975.1	+	292601	293707	2760	3866	0	WP_143083099.1	CDP-alcohol phosphatidyltransferase family protein	Bacteria	Proteobacteria	Deltaproteobacteria	Syntrophobacterales	Thermodesulforhabdus	Thermodesulforhabdus norvegica
Type	WP_093393933.1	GCF_900114975.1	+	293707	294474	3866	4633	0	WP_093393937.1	phosphocholine cytidylyltransferase family protein	Bacteria	Proteobacteria	Deltaproteobacteria	Syntrophobacterales	Thermodesulforhabdus	Thermodesulforhabdus norvegica
Type	WP_093393933.1	GCF_900114975.1	+	294456	296681	4615	6840	0	WP_093393939.1	glycosyltransferase	Bacteria	Proteobacteria	Deltaproteobacteria	Syntrophobacterales	Thermodesulforhabdus	Thermodesulforhabdus norvegica

Type	WP_075276636.1	GCF_001931505.1	+	849075	850439	-3399	-2035	0	WP_083604185.1	TolC family protein	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Pajaroellobacter	Pajaroellobacter abortibovis
Type	WP_075276636.1	GCF_001931505.1	-	850910	851236	-1564	-1238	0	WP_156865072.1	hypothetical protein	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Pajaroellobacter	Pajaroellobacter abortibovis
Type	WP_075276636.1	GCF_001931505.1	+	851588	852046	-886	-428	0	WP_075276634.1	hypothetical protein	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Pajaroellobacter	Pajaroellobacter abortibovis
Type	WP_075276636.1	GCF_001931505.1	+	852139	852450	-335	-24	109	WP_075276635.1	30S ribosomal protein S16	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Pajaroellobacter	Pajaroellobacter abortibovis
Type	WP_075276636.1	GCF_001931505.1	+	852475	852708	1	234	112	WP_075276636.1	KH domain-containing protein	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Pajaroellobacter	Pajaroellobacter abortibovis
Type	WP_075276636.1	GCF_001931505.1	+	852773	853291	299	817	64	WP_172824795.1	ribosome maturation factor RimM	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Pajaroellobacter	Pajaroellobacter abortibovis
Type	WP_075276636.1	GCF_001931505.1	+	853307	854056	833	1582	63	WP_075276638.1	tRNA (guanosine(37)-N1)-methyltransferase TrmD	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Pajaroellobacter	Pajaroellobacter abortibovis
Type	WP_075276636.1	GCF_001931505.1	+	854053	854451	1579	1977	0	WP_075276639.1	hypothetical protein	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Pajaroellobacter	Pajaroellobacter abortibovis
Type	WP_075276636.1	GCF_001931505.1	-	854572	855375	2098	2901	0	WP_075276641.1	methyltransferase	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Pajaroellobacter	Pajaroellobacter abortibovis

Type	WP_021939060.1	GCF_003482105.1	+	217208	218137	-2995	-2066	0	WP_243104767.1	bifunctional riboflavin kinase/FAD synthetase	Bacteria	Firmicutes	Clostridia	Eubacteriales	Coprococcus	Coprococcus sp. OM04-5BH
Type	WP_021939060.1	GCF_003482105.1	+	216800	217156	-2014	-1658	61	WP_118694622.1	putative DNA-binding protein	Bacteria	Firmicutes	Clostridia	Eubacteriales	Coprococcus	Coprococcus sp. OM04-5BH
Type	WP_021939060.1	GCF_003482105.1	+	215445	216788	-1646	-303	99	WP_021939058.1	signal recognition particle protein	Bacteria	Firmicutes	Clostridia	Eubacteriales	Coprococcus	Coprococcus sp. OM04-5BH
Type	WP_021939060.1	GCF_003482105.1	+	215162	215407	-265	-20	109	WP_021939059.1	30S ribosomal protein S16	Bacteria	Firmicutes	Clostridia	Eubacteriales	Coprococcus	Coprococcus sp. OM04-5BH
Type	WP_021939060.1	GCF_003482105.1	+	214914	215141	1	228	112	WP_021939060.1	KH domain-containing protein	Bacteria	Firmicutes	Clostridia	Eubacteriales	Coprococcus	Coprococcus sp. OM04-5BH
Type	WP_021939060.1	GCF_003482105.1	+	214311	214817	325	831	64	WP_021939061.1	ribosome maturation factor RimM	Bacteria	Firmicutes	Clostridia	Eubacteriales	Coprococcus	Coprococcus sp. OM04-5BH
Type	WP_021939060.1	GCF_003482105.1	+	213581	214297	845	1561	63	WP_118694621.1	tRNA (guanosine(37)-N1)-methyltransferase TrmD	Bacteria	Firmicutes	Clostridia	Eubacteriales	Coprococcus	Coprococcus sp. OM04-5BH
Type	WP_021939060.1	GCF_003482105.1	+	212755	213414	1728	2387	0	WP_147361016.1	hypothetical protein	Bacteria	Firmicutes	Clostridia	Eubacteriales	Coprococcus	Coprococcus sp. OM04-5BH
Type	WP_021939060.1	GCF_003482105.1	+	211866	212600	2542	3276	44	WP_118694619.1	response regulator transcription factor	Bacteria	Firmicutes	Clostridia	Eubacteriales	Coprococcus	Coprococcus sp. OM04-5BH

Type	TMC83628.1	GCA_005880265.1	-	6815	7333	-2424	-1906	0	TMC83624.1	hypothetical protein	Bacteria	Chloroflexi	Chloroflexi_na	Chloroflexi_na_na	Chloroflexi	Chloroflexi bacterium
Type	TMC83628.1	GCA_005880265.1	+	7353	7676	-1886	-1563	61	TMC83625.1	hypothetical protein	Bacteria	Chloroflexi	Chloroflexi_na	Chloroflexi_na_na	Chloroflexi	Chloroflexi bacterium
Type	TMC83628.1	GCA_005880265.1	+	7680	9002	-1559	-237	99	TMC83626.1	signal recognition particle protein	Bacteria	Chloroflexi	Chloroflexi_na	Chloroflexi_na_na	Chloroflexi	Chloroflexi bacterium
Type	TMC83628.1	GCA_005880265.1	+	8996	9268	-243	29	109	TMC83627.1	30S ribosomal protein S16	Bacteria	Chloroflexi	Chloroflexi_na	Chloroflexi_na_na	Chloroflexi	Chloroflexi bacterium
Type	TMC83628.1	GCA_005880265.1	+	9240	9665	1	426	112	TMC83628.1	KH domain-containing protein	Bacteria	Chloroflexi	Chloroflexi_na	Chloroflexi_na_na	Chloroflexi	Chloroflexi bacterium
Type	TMC83628.1	GCA_005880265.1	+	9662	10165	423	926	64	TMC83629.1	16S rRNA processing protein RimM	Bacteria	Chloroflexi	Chloroflexi_na	Chloroflexi_na_na	Chloroflexi	Chloroflexi bacterium
Type	TMC83628.1	GCA_005880265.1	+	10077	10841	838	1602	63	TMC83630.1	tRNA (guanosine(37)-N1)-methyltransferase TrmD	Bacteria	Chloroflexi	Chloroflexi_na	Chloroflexi_na_na	Chloroflexi	Chloroflexi bacterium
Type	TMC83628.1	GCA_005880265.1	+	10838	11263	1599	2024	60	TMC83631.1	50S ribosomal protein L19	Bacteria	Chloroflexi	Chloroflexi_na	Chloroflexi_na_na	Chloroflexi	Chloroflexi bacterium
Type	TMC83628.1	GCA_005880265.1	+	11287	12159	2048	2920	0	TMC83632.1	DUF2236 domain-containing protein	Bacteria	Chloroflexi	Chloroflexi_na	Chloroflexi_na_na	Chloroflexi	Chloroflexi bacterium

Type	OGO26176.1	GCA_001796845.1	+	50425	50769	-3456	-3112	0	OGO26180.1	hypothetical protein	Bacteria	Chloroflexi	Chloroflexi_na	Chloroflexi_na_na	Chloroflexi	Chloroflexi bacterium RBG_16_54_11
Type	OGO26176.1	GCA_001796845.1	-	49425	50276	-2963	-2112	31	OGO26179.1	hypothetical protein	Bacteria	Chloroflexi	Chloroflexi_na	Chloroflexi_na_na	Chloroflexi	Chloroflexi bacterium RBG_16_54_11
Type	OGO26176.1	GCA_001796845.1	+	47888	49210	-1897	-575	99	OGO26178.1	signal recognition particle protein	Bacteria	Chloroflexi	Chloroflexi_na	Chloroflexi_na_na	Chloroflexi	Chloroflexi bacterium RBG_16_54_11
Type	OGO26176.1	GCA_001796845.1	+	47390	47737	-424	-77	109	OGO26177.1	30S ribosomal protein S16	Bacteria	Chloroflexi	Chloroflexi_na	Chloroflexi_na_na	Chloroflexi	Chloroflexi bacterium RBG_16_54_11
Type	OGO26176.1	GCA_001796845.1	+	47076	47312	1	237	112	OGO26176.1	RNA-binding protein	Bacteria	Chloroflexi	Chloroflexi_na	Chloroflexi_na_na	Chloroflexi	Chloroflexi bacterium RBG_16_54_11
Type	OGO26176.1	GCA_001796845.1	+	46504	46956	357	809	64	OGO26187.1	16S rRNA processing protein RimM	Bacteria	Chloroflexi	Chloroflexi_na	Chloroflexi_na_na	Chloroflexi	Chloroflexi bacterium RBG_16_54_11
Type	OGO26176.1	GCA_001796845.1	+	45392	46501	812	1921	30	OGO26175.1	DNA protecting protein DprA	Bacteria	Chloroflexi	Chloroflexi_na	Chloroflexi_na_na	Chloroflexi	Chloroflexi bacterium RBG_16_54_11
Type	OGO26176.1	GCA_001796845.1	+	43015	45171	2142	4298	28	OGO26186.1	DNA topoisomerase I	Bacteria	Chloroflexi	Chloroflexi_na	Chloroflexi_na_na	Chloroflexi	Chloroflexi bacterium RBG_16_54_11
Type	OGO26176.1	GCA_001796845.1	+	41368	42390	4923	5945	0	OGO26174.1	hypothetical protein	Bacteria	Chloroflexi	Chloroflexi_na	Chloroflexi_na_na	Chloroflexi	Chloroflexi bacterium RBG_16_54_11

Type	PZR60529.1	GCA_003244105.1	+	93414	94163	-2966	-2217	68	PZR60352.1	beta-ketoacyl-ACP reductase	Bacteria	Candidatus Eremiobacteraeota	Candidatus Eremiobacteria	Candidatus Eremiobacterales	Candidatus	Candidatus Eremiobacter sp. RRmetagenome_bin22
Type	PZR60529.1	GCA_003244105.1	+	94193	94435	-2187	-1945	22	PZR60353.1	acyl carrier protein	Bacteria	Candidatus Eremiobacteraeota	Candidatus Eremiobacteria	Candidatus Eremiobacterales	Candidatus	Candidatus Eremiobacter sp. RRmetagenome_bin22
Type	PZR60529.1	GCA_003244105.1	+	94493	95797	-1887	-583	99	PZR60354.1	signal recognition particle protein	Bacteria	Candidatus Eremiobacteraeota	Candidatus Eremiobacteria	Candidatus Eremiobacterales	Candidatus	Candidatus Eremiobacter sp. RRmetagenome_bin22
Type	PZR60529.1	GCA_003244105.1	+	95828	96124	-552	-256	109	PZR60355.1	30S ribosomal protein S16	Bacteria	Candidatus Eremiobacteraeota	Candidatus Eremiobacteria	Candidatus Eremiobacterales	Candidatus	Candidatus Eremiobacter sp. RRmetagenome_bin22
Type	PZR60529.1	GCA_003244105.1	+	96381	96620	1	240	112	PZR60529.1	RNA-binding protein	Bacteria	Candidatus Eremiobacteraeota	Candidatus Eremiobacteria	Candidatus Eremiobacterales	Candidatus	Candidatus Eremiobacter sp. RRmetagenome_bin22
Type	PZR60529.1	GCA_003244105.1	+	96628	97176	248	796	64	PZR60356.1	16S rRNA processing protein RimM	Bacteria	Candidatus Eremiobacteraeota	Candidatus Eremiobacteria	Candidatus Eremiobacterales	Candidatus	Candidatus Eremiobacter sp. RRmetagenome_bin22
Type	PZR60529.1	GCA_003244105.1	+	97160	97966	780	1586	68	PZR60357.1	short-chain dehydrogenase	Bacteria	Candidatus Eremiobacteraeota	Candidatus Eremiobacteria	Candidatus Eremiobacterales	Candidatus	Candidatus Eremiobacter sp. RRmetagenome_bin22
Type	PZR60529.1	GCA_003244105.1	-	97963	98922	1583	2542	0	PZR60530.1	hypothetical protein	Bacteria	Candidatus Eremiobacteraeota	Candidatus Eremiobacteria	Candidatus Eremiobacterales	Candidatus	Candidatus Eremiobacter sp. RRmetagenome_bin22
Type	PZR60529.1	GCA_003244105.1	+	98723	100528	2343	4148	0	PZR60358.1	hypothetical protein	Bacteria	Candidatus Eremiobacteraeota	Candidatus Eremiobacteria	Candidatus Eremiobacterales	Candidatus	Candidatus Eremiobacter sp. RRmetagenome_bin22

Type	WP_119015225.1	GCF_003550015.1	+	37776	39284	-3490	-1982	51	WP_119015221.1	glycerol kinase GlpK	Bacteria	Tenericutes	Mollicutes	Anaeroplasmatales	Anaeroplasma	Anaeroplasma bactoclasticum
Type	WP_119015225.1	GCF_003550015.1	+	39400	40191	-1866	-1075	0	WP_119015222.1	hypothetical protein	Bacteria	Tenericutes	Mollicutes	Anaeroplasmatales	Anaeroplasma	Anaeroplasma bactoclasticum
Type	WP_119015225.1	GCF_003550015.1	+	40232	40888	-1034	-378	0	WP_119015223.1	YjjG family noncanonical pyrimidine nucleotidase	Bacteria	Tenericutes	Mollicutes	Anaeroplasmatales	Anaeroplasma	Anaeroplasma bactoclasticum
Type	WP_119015225.1	GCF_003550015.1	+	41010	41255	-256	-11	109	WP_119015224.1	30S ribosomal protein S16	Bacteria	Tenericutes	Mollicutes	Anaeroplasmatales	Anaeroplasma	Anaeroplasma bactoclasticum
Type	WP_119015225.1	GCF_003550015.1	+	41267	41512	1	246	112	WP_119015225.1	KH domain-containing protein	Bacteria	Tenericutes	Mollicutes	Anaeroplasmatales	Anaeroplasma	Anaeroplasma bactoclasticum
Type	WP_119015225.1	GCF_003550015.1	+	41592	43727	326	2461	0	WP_119015226.1	alpha-amylase family glycosyl hydrolase	Bacteria	Tenericutes	Mollicutes	Anaeroplasmatales	Anaeroplasma	Anaeroplasma bactoclasticum
Type	WP_119015225.1	GCF_003550015.1	+	43849	46191	2583	4925	0	WP_119015227.1	PD-(D/E)XK nuclease family protein	Bacteria	Tenericutes	Mollicutes	Anaeroplasmatales	Anaeroplasma	Anaeroplasma bactoclasticum
Type	WP_119015225.1	GCF_003550015.1	+	46193	49276	4927	8010	0	WP_119015228.1	UvrD-helicase domain-containing protein	Bacteria	Tenericutes	Mollicutes	Anaeroplasmatales	Anaeroplasma	Anaeroplasma bactoclasticum
Type	WP_119015225.1	GCF_003550015.1	+	49352	49843	8086	8577	64	WP_162849610.1	ribosome maturation factor RimM	Bacteria	Tenericutes	Mollicutes	Anaeroplasmatales	Anaeroplasma	Anaeroplasma bactoclasticum

Type	TSA29763.1	GCA_007280915.1	-	35537	36085	-2842	-2294	0	TSA29766.1	thioredoxin family protein	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Verrucomicrobiaceae bacterium
Type	TSA29763.1	GCA_007280915.1	+	34963	35397	-2154	-1720	0	TSA29774.1	septal ring lytic transglycosylase RlpA family protein	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Verrucomicrobiaceae bacterium
Type	TSA29763.1	GCA_007280915.1	+	33579	34919	-1676	-336	99	TSA29765.1	signal recognition particle protein	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Verrucomicrobiaceae bacterium
Type	TSA29763.1	GCA_007280915.1	+	33256	33507	-264	-13	109	TSA29764.1	30S ribosomal protein S16	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Verrucomicrobiaceae bacterium
Type	TSA29763.1	GCA_007280915.1	+	33012	33242	1	231	112	TSA29763.1	KH domain-containing protein	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Verrucomicrobiaceae bacterium
Type	TSA29763.1	GCA_007280915.1	+	32815	33015	228	428	0	TSA29762.1	hypothetical protein	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Verrucomicrobiaceae bacterium
Type	TSA29763.1	GCA_007280915.1	-	31486	32721	522	1757	0	TSA29761.1	class I SAM-dependent methyltransferase	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Verrucomicrobiaceae bacterium
Type	TSA29763.1	GCA_007280915.1	-	30457	31470	1773	2786	0	TSA29760.1	alcohol dehydrogenase	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Verrucomicrobiaceae bacterium
Type	TSA29763.1	GCA_007280915.1	-	29859	30446	2797	3384	0	TSA29759.1	DJ-1/PfpI family protein	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Verrucomicrobiaceae bacterium

Type	WP_023387859.1	GCF_000495435.3	+	73928	74830	-2984	-2082	99	WP_023387855.1	signal recognition particle-docking protein FtsY	Bacteria	Firmicutes	Clostridia	Eubacteriales	Youngiibacter	Youngiibacter fragilis
Type	WP_023387859.1	GCF_000495435.3	+	73490	73822	-1976	-1644	61	WP_023387856.1	putative DNA-binding protein	Bacteria	Firmicutes	Clostridia	Eubacteriales	Youngiibacter	Youngiibacter fragilis
Type	WP_023387859.1	GCF_000495435.3	+	72135	73478	-1632	-289	99	WP_023387857.1	signal recognition particle protein	Bacteria	Firmicutes	Clostridia	Eubacteriales	Youngiibacter	Youngiibacter fragilis
Type	WP_023387859.1	GCF_000495435.3	+	71862	72107	-261	-16	109	WP_023387858.1	30S ribosomal protein S16	Bacteria	Firmicutes	Clostridia	Eubacteriales	Youngiibacter	Youngiibacter fragilis
Type	WP_023387859.1	GCF_000495435.3	+	71618	71845	1	228	112	WP_023387859.1	KH domain-containing protein	Bacteria	Firmicutes	Clostridia	Eubacteriales	Youngiibacter	Youngiibacter fragilis
Type	WP_023387859.1	GCF_000495435.3	+	71066	71563	283	780	64	WP_023387860.1	ribosome maturation factor RimM	Bacteria	Firmicutes	Clostridia	Eubacteriales	Youngiibacter	Youngiibacter fragilis
Type	WP_023387859.1	GCF_000495435.3	+	70354	71076	770	1492	63	WP_023387861.1	tRNA (guanosine(37)-N1)-methyltransferase TrmD	Bacteria	Firmicutes	Clostridia	Eubacteriales	Youngiibacter	Youngiibacter fragilis
Type	WP_023387859.1	GCF_000495435.3	+	69833	70180	1666	2013	60	WP_023387862.1	50S ribosomal protein L19	Bacteria	Firmicutes	Clostridia	Eubacteriales	Youngiibacter	Youngiibacter fragilis
